"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"18648","chr4",128529248,128529460,213,128529340,9,10.76106,7.17406,7.47161,"NA_peak_18648"
"18649","chr4",128573872,128574055,184,128573946,7,7.99406,5.73925,4.92027,"NA_peak_18649"
"18650","chr4",128601421,128601694,274,128601469,9,10.07925,6.83154,6.84077,"NA_peak_18650"
"18651","chr4",128776891,128777162,272,128776948,17,21.21108,11.88412,17.34027,"NA_peak_18651"
"18652","chr4",128809610,128809764,155,128809706,14,13.79385,8.2725,10.31164,"NA_peak_18652"
"18653","chr4",128811817,128812094,278,128811985,10,8.98185,6.10931,5.82483,"NA_peak_18653"
"18654","chr4",129093253,129093769,517,129093573,21,24.59722,12.85361,20.56934,"NA_peak_18654"
"18655","chr4",130257556,130257721,166,130257639,4,4.76469,3.83013,2.03329,"NA_peak_18655"
"18656","chr4",130393696,130393880,185,130393810,6,7.42378,5.36218,4.3972,"NA_peak_18656"
"18657","chr4",131499551,131499706,156,131499663,7,8.84383,6.12821,5.69667,"NA_peak_18657"
"18658","chr4",132572272,132572499,228,132572409,16,22.86334,12.77833,18.91542,"NA_peak_18658"
"18659","chr4",133149096,133149308,213,133149147,13,12.61706,7.77549,9.20553,"NA_peak_18659"
"18660","chr4",133711851,133712134,284,133711906,7,8.84383,6.12821,5.69667,"NA_peak_18660"
"18661","chr4",134046385,134046596,212,134046493,10,13.38846,8.42628,9.93036,"NA_peak_18661"
"18662","chr4",134200943,134201122,180,134200995,4,4.76469,3.83013,2.03329,"NA_peak_18662"
"18663","chr4",134201843,134202001,159,134201883,8,10.31466,6.89423,7.05653,"NA_peak_18663"
"18664","chr4",137545587,137545742,156,137545677,5,6.06117,4.59616,3.16979,"NA_peak_18664"
"18665","chr4",137819987,137820320,334,137820117,6,7.42378,5.36218,4.3972,"NA_peak_18665"
"18666","chr4",138242301,138242472,172,138242379,9,11.83097,7.66026,8.46924,"NA_peak_18666"
"18667","chr4",138671145,138671293,149,138671175,5,6.06117,4.59616,3.16979,"NA_peak_18667"
"18668","chr4",138686417,138686675,259,138686483,7,8.216,5.84583,5.12469,"NA_peak_18668"
"18669","chr4",138749379,138749638,260,138749509,8,9.00865,6.28478,5.84918,"NA_peak_18669"
"18670","chr4",138798495,138798642,148,138798590,6,7.42378,5.36218,4.3972,"NA_peak_18670"
"18671","chr4",138804789,138804984,196,138804894,7,8.71212,6.07132,5.57858,"NA_peak_18671"
"18672","chr4",138871166,138871425,260,138871289,7,7.83721,5.66183,4.77737,"NA_peak_18672"
"18673","chr4",139015425,139015940,516,139015835,11,10.56559,6.90848,7.28989,"NA_peak_18673"
"18674","chr4",139082948,139083157,210,139083055,14,14.40418,8.6356,10.88553,"NA_peak_18674"
"18675","chr4",139083954,139084400,447,139084227,14,14.29798,8.57289,10.78616,"NA_peak_18675"
"18676","chr4",139177316,139177470,155,139177455,7,4.29017,3.543,1.67614,"NA_peak_18676"
"18677","chr4",139177646,139178226,581,139178002,17,14.67805,8.06249,11.14389,"NA_peak_18677"
"18678","chr4",139295578,139295889,312,139295589,6,7.42378,5.36218,4.3972,"NA_peak_18678"
"18679","chr4",139301274,139301536,263,139301372,29,35.4588,16.545,31.01196,"NA_peak_18679"
"18680","chr4",139453340,139454184,845,139453828,18,17.12772,9.27593,13.45833,"NA_peak_18680"
"18681","chr4",139555294,139555593,300,139555374,19,19.4222,10.37561,15.63638,"NA_peak_18681"
"18682","chr4",139556030,139556365,336,139556266,8,6.2389,4.68446,3.33143,"NA_peak_18682"
"18683","chr4",139593275,139593428,154,139593327,9,11.34103,7.44555,8.01318,"NA_peak_18683"
"18684","chr4",139651499,139651826,328,139651721,8,10.31466,6.89423,7.05653,"NA_peak_18684"
"18685","chr4",139666028,139666304,277,139666081,8,6.7987,5.03406,3.83854,"NA_peak_18685"
"18686","chr4",139715689,139715919,231,139715861,11,11.20037,7.28134,7.88159,"NA_peak_18686"
"18687","chr4",139734936,139735239,304,139735133,11,12.10739,7.79201,8.72792,"NA_peak_18687"
"18688","chr4",139740642,139740813,172,139740714,7,8.84383,6.12821,5.69667,"NA_peak_18688"
"18689","chr4",139764240,139764403,164,139764343,5,5.8186,4.48856,2.97032,"NA_peak_18689"
"18690","chr4",139942354,139942525,172,139942388,6,7.42378,5.36218,4.3972,"NA_peak_18690"
"18691","chr4",140049365,140049506,142,140049407,6,7.42378,5.36218,4.3972,"NA_peak_18691"
"18692","chr4",140092483,140092703,221,140092574,9,8.77991,6.11493,5.6416,"NA_peak_18692"
"18693","chr4",140151154,140151485,332,140151267,8,6.11869,4.60827,3.22213,"NA_peak_18693"
"18694","chr4",140154035,140154244,210,140154079,9,7.19694,5.15383,4.19974,"NA_peak_18694"
"18695","chr4",140252743,140252986,244,140252760,5,5.13358,4.153,2.36165,"NA_peak_18695"
"18696","chr4",140308513,140308918,406,140308665,12,14.09911,8.76685,10.59865,"NA_peak_18696"
"18697","chr4",140373288,140373798,511,140373545,21,24.59722,12.85361,20.56934,"NA_peak_18697"
"18698","chr4",140427468,140427793,326,140427714,12,13.81974,8.61913,10.33632,"NA_peak_18698"
"18699","chr4",140523908,140524476,569,140524063,17,20.24434,11.35995,16.41912,"NA_peak_18699"
"18700","chr4",140756495,140756660,166,140756518,5,4.37143,3.72688,1.74564,"NA_peak_18700"
"18701","chr4",140756910,140757169,260,140756917,7,6.49116,4.93025,3.56111,"NA_peak_18701"
"18702","chr4",140982674,140982821,148,140982743,7,8.84383,6.12821,5.69667,"NA_peak_18702"
"18703","chr4",141133146,141133559,414,141133439,16,16.86623,9.64589,13.2117,"NA_peak_18703"
"18704","chr4",141220804,141221341,538,141220862,9,11.18809,7.37577,7.87046,"NA_peak_18704"
"18705","chr4",141307295,141307541,247,141307391,7,8.84383,6.12821,5.69667,"NA_peak_18705"
"18706","chr4",142265095,142265232,138,142265182,7,8.84383,6.12821,5.69667,"NA_peak_18706"
"18707","chr4",142550139,142550362,224,142550327,6,7.42378,5.36218,4.3972,"NA_peak_18707"
"18708","chr4",142743338,142743566,229,142743455,9,11.66526,7.58915,8.31587,"NA_peak_18708"
"18709","chr4",142846313,142846454,142,142846389,7,7.88863,5.6874,4.82314,"NA_peak_18709"
"18710","chr4",143184640,143185108,469,143184654,8,8.4971,6.01779,5.38289,"NA_peak_18710"
"18711","chr4",143336022,143336454,433,143336141,9,8.46564,5.93061,5.35365,"NA_peak_18711"
"18712","chr4",143350279,143350418,140,143350380,6,6.29344,4.82395,3.38124,"NA_peak_18712"
"18713","chr4",143513121,143513719,599,143513378,15,16.86713,9.86051,13.21206,"NA_peak_18713"
"18714","chr4",144353345,144353536,192,144353405,7,8.84383,6.12821,5.69667,"NA_peak_18714"
"18715","chr4",144591599,144591728,130,144591638,7,8.84383,6.12821,5.69667,"NA_peak_18715"
"18716","chr4",144948029,144948307,279,144948152,10,13.20574,8.34807,9.7589,"NA_peak_18716"
"18717","chr4",145097949,145098290,342,145098165,14,16.49972,9.82104,12.86429,"NA_peak_18717"
"18718","chr4",145180568,145181112,545,145180693,18,19.57192,10.74197,15.7796,"NA_peak_18718"
"18719","chr4",145481710,145481921,212,145481780,15,17.14633,10.0174,13.47577,"NA_peak_18719"
"18720","chr4",145619187,145619483,297,145619307,21,25.9315,13.6115,21.84704,"NA_peak_18720"
"18721","chr4",145732951,145733249,299,145732968,9,7.36174,5.25711,4.35015,"NA_peak_18721"
"18722","chr4",145734722,145734908,187,145734799,10,8.45099,5.78283,5.34119,"NA_peak_18722"
"18723","chr4",145735358,145735558,201,145735443,12,10.81344,6.88021,7.52042,"NA_peak_18723"
"18724","chr4",145846611,145846759,149,145846677,4,4.76469,3.83013,2.03329,"NA_peak_18724"
"18725","chr4",145936725,145936956,232,145936914,9,6.88823,4.95897,3.9197,"NA_peak_18725"
"18726","chr4",145937175,145937446,272,145937287,11,9.06164,5.9885,5.89846,"NA_peak_18726"
"18727","chr4",145938814,145939019,206,145938965,9,6.83925,4.92792,3.87641,"NA_peak_18727"
"18728","chr4",146175695,146176185,491,146175914,9,10.37489,6.98308,7.11284,"NA_peak_18728"
"18729","chr4",146275451,146275660,210,146275519,6,7.42378,5.36218,4.3972,"NA_peak_18729"
"18730","chr4",146350531,146350670,140,146350554,5,6.06117,4.59616,3.16979,"NA_peak_18730"
"18731","chr4",146522232,146522443,212,146522318,7,6.73159,5.06919,3.7781,"NA_peak_18731"
"18732","chr4",146945818,146945996,179,146945916,12,15.7721,9.5885,12.17585,"NA_peak_18732"
"18733","chr4",147173898,147174164,267,147173979,25,32.91331,16.40882,28.55619,"NA_peak_18733"
"18734","chr4",147480994,147481126,133,147481040,9,8.54183,5.97564,5.42433,"NA_peak_18734"
"18735","chr4",147481731,147481857,127,147481832,8,7.19953,5.27788,4.20191,"NA_peak_18735"
"18736","chr4",147617179,147617756,578,147617420,11,11.93425,7.69675,8.56455,"NA_peak_18736"
"18737","chr4",147684052,147684323,272,147684197,22,25.60188,13.14509,21.53038,"NA_peak_18737"
"18738","chr4",147732101,147732307,207,147732191,10,9.16271,6.21904,5.9923,"NA_peak_18738"
"18739","chr4",148007381,148007605,225,148007427,14,17.85345,10.52131,14.14678,"NA_peak_18739"
"18740","chr4",148053379,148053506,128,148053399,6,7.42378,5.36218,4.3972,"NA_peak_18740"
"18741","chr4",148067297,148067641,345,148067502,14,14.62246,8.76382,11.09094,"NA_peak_18741"
"18742","chr4",148288525,148288718,194,148288570,6,7.42378,5.36218,4.3972,"NA_peak_18742"
"18743","chr4",148442188,148442728,541,148442623,24,26.39375,12.96951,22.28954,"NA_peak_18743"
"18744","chr4",148795254,148795435,182,148795387,13,17.15957,10.2302,13.48846,"NA_peak_18744"
"18745","chr4",150007627,150007838,212,150007738,5,6.06117,4.59616,3.16979,"NA_peak_18745"
"18746","chr4",150078190,150078483,294,150078375,13,13.7273,8.4299,10.24885,"NA_peak_18746"
"18747","chr4",150116533,150116759,227,150116702,10,10.92318,7.23218,7.62284,"NA_peak_18747"
"18748","chr4",150176709,150176867,159,150176734,5,5.59544,4.38437,2.77217,"NA_peak_18748"
"18749","chr4",150954529,150954655,127,150954598,7,8.84383,6.12821,5.69667,"NA_peak_18749"
"18750","chr4",151015305,151015540,236,151015337,7,5.9491,4.60565,3.08821,"NA_peak_18750"
"18751","chr4",151015711,151015977,267,151015767,10,9.67297,6.52367,6.46438,"NA_peak_18751"
"18752","chr4",151099390,151099844,455,151099443,23,25.24149,12.61707,21.186,"NA_peak_18752"
"18753","chr4",151114465,151114608,144,151114546,7,7.99406,5.73925,4.92027,"NA_peak_18753"
"18754","chr4",151279723,151279860,138,151279783,6,6.68391,5.02184,3.73487,"NA_peak_18754"
"18755","chr4",151325548,151325739,192,151325622,12,14.17133,8.80457,10.66741,"NA_peak_18755"
"18756","chr4",151408767,151409017,251,151408889,15,16.34258,9.56102,12.71542,"NA_peak_18756"
"18757","chr4",151671605,151672040,436,151671884,10,10.34954,6.91447,7.08921,"NA_peak_18757"
"18758","chr4",151760912,151761237,326,151761038,15,18.14692,10.56366,14.42517,"NA_peak_18758"
"18759","chr4",151781138,151781322,185,151781221,6,7.42378,5.36218,4.3972,"NA_peak_18759"
"18760","chr4",151957160,151957419,260,151957330,11,11.55312,7.48328,8.21098,"NA_peak_18760"
"18761","chr4",152045970,152046355,386,152046126,14,15.71736,9.39131,12.124,"NA_peak_18761"
"18762","chr4",152090687,152090901,215,152090734,6,7.0313,5.18735,4.05039,"NA_peak_18762"
"18763","chr4",152156540,152156746,207,152156628,7,7.32085,5.39498,4.31133,"NA_peak_18763"
"18764","chr4",152255505,152255650,146,152255593,8,9.23571,6.39832,6.05926,"NA_peak_18764"
"18765","chr4",152352724,152352928,205,152352819,12,16.28735,9.81855,12.66261,"NA_peak_18765"
"18766","chr4",152536054,152536376,323,152536208,28,31.87155,14.80071,27.55273,"NA_peak_18766"
"18767","chr4",152779670,152780172,503,152779842,36,42.91871,18.11985,38.23964,"NA_peak_18767"
"18768","chr4",152957539,152957965,427,152957582,7,8.84383,6.12821,5.69667,"NA_peak_18768"
"18769","chr4",153067494,153067699,206,153067550,9,11.58176,7.55273,8.23849,"NA_peak_18769"
"18770","chr4",153129703,153129955,253,153129927,5,5.20443,4.18985,2.42508,"NA_peak_18770"
"18771","chr4",153143769,153143909,141,153143849,5,5.20443,4.18985,2.42508,"NA_peak_18771"
"18772","chr4",153153353,153153728,376,153153521,7,6.84075,5.13117,3.87668,"NA_peak_18772"
"18773","chr4",153222970,153223222,253,153223188,9,9.59683,6.57471,6.39371,"NA_peak_18773"
"18774","chr4",153232821,153233071,251,153232943,11,13.08115,8.306,9.6418,"NA_peak_18774"
"18775","chr4",153249238,153249596,359,153249332,15,16.73193,9.78389,13.08389,"NA_peak_18775"
"18776","chr4",153344532,153344903,372,153344678,13,14.44192,8.83552,10.9215,"NA_peak_18776"
"18777","chr4",153761001,153761171,171,153761121,7,8.4545,5.95644,5.34377,"NA_peak_18777"
"18778","chr4",154333061,154333303,243,154333187,4,4.76469,3.83013,2.03329,"NA_peak_18778"
"18779","chr4",154492497,154492632,136,154492565,4,3.88716,3.40101,1.32947,"NA_peak_18779"
"18780","chr4",154550359,154550543,185,154550465,8,9.47808,6.51605,6.2837,"NA_peak_18780"
"18781","chr4",154626914,154627084,171,154626980,7,7.99406,5.73925,4.92027,"NA_peak_18781"
"18782","chr4",155376517,155377030,514,155376805,27,33.9201,16.35913,29.52792,"NA_peak_18782"
"18783","chr4",155603720,155603919,200,155603847,8,8.59369,6.06936,5.47071,"NA_peak_18783"
"18784","chr4",155666770,155667311,542,155666884,13,13.84023,8.4949,10.35517,"NA_peak_18784"
"18785","chr4",155667577,155668192,616,155667965,8,7.16694,5.25829,4.17273,"NA_peak_18785"
"18786","chr4",155705782,155705972,191,155705813,7,8.27398,5.87309,5.1779,"NA_peak_18786"
"18787","chr4",155758834,155759175,342,155758982,18,21.58476,11.89566,17.6968,"NA_peak_18787"
"18788","chr4",156598272,156598644,373,156598563,7,7.23548,5.34915,4.23456,"NA_peak_18788"
"18789","chr4",156606778,156606962,185,156606855,6,7.42378,5.36218,4.3972,"NA_peak_18789"
"18790","chr4",156970592,156970924,333,156970884,7,6.00467,4.63959,3.13645,"NA_peak_18790"
"18791","chr4",156971796,156972044,249,156971948,13,13.19477,8.11929,9.74873,"NA_peak_18791"
"18792","chr4",157076035,157076374,340,157076121,6,7.19461,5.26166,4.19792,"NA_peak_18792"
"18793","chr4",157220360,157220552,193,157220444,8,10.31466,6.89423,7.05653,"NA_peak_18793"
"18794","chr4",158210237,158210597,361,158210376,18,21.75698,11.99106,17.86129,"NA_peak_18794"
"18795","chr4",158671006,158671185,180,158671113,16,12.46776,6.97902,9.06639,"NA_peak_18795"
"18796","chr4",158671920,158672417,498,158672198,32,32.4808,13.61856,28.13962,"NA_peak_18796"
"18797","chr4",158768818,158769014,197,158768855,10,11.09367,7.32396,7.78266,"NA_peak_18797"
"18798","chr4",159019588,159019717,130,159019595,4,4.60322,3.75833,1.93964,"NA_peak_18798"
"18799","chr4",159102965,159103365,401,159103169,12,11.20633,7.11961,7.88679,"NA_peak_18799"
"18800","chr4",159104477,159104617,141,159104504,9,7.84106,5.55392,4.78039,"NA_peak_18800"
"18801","chr4",159228006,159228218,213,159228145,10,10.8131,7.17226,7.52042,"NA_peak_18801"
"18802","chr4",159229211,159229357,147,159229246,9,9.44827,6.49334,6.25618,"NA_peak_18802"
"18803","chr4",159378109,159378265,157,159378253,5,5.86589,4.51,3.01299,"NA_peak_18803"
"18804","chr4",159390752,159390960,209,159390859,6,7.08468,5.21188,4.09758,"NA_peak_18804"
"18805","chr4",159488031,159488214,184,159488152,5,4.99816,4.08121,2.24133,"NA_peak_18805"
"18806","chr4",159524243,159524423,181,159524258,5,5.59544,4.38437,2.77217,"NA_peak_18806"
"18807","chr4",159939089,159939273,185,159939194,6,6.46013,4.90994,3.53254,"NA_peak_18807"
"18808","chr4",161827133,161827284,152,161827177,6,7.42378,5.36218,4.3972,"NA_peak_18808"
"18809","chr4",162057121,162057343,223,162057133,5,5.16873,4.17134,2.39348,"NA_peak_18809"
"18810","chr4",162061369,162061616,248,162061443,15,18.94203,10.97811,15.17914,"NA_peak_18810"
"18811","chr4",162163951,162164334,384,162164057,8,9.8058,6.66945,6.58635,"NA_peak_18811"
"18812","chr4",162421378,162421539,162,162421477,21,25.64839,13.45285,21.57525,"NA_peak_18812"
"18813","chr4",162498171,162498363,193,162498291,5,6.06117,4.59616,3.16979,"NA_peak_18813"
"18814","chr4",163166855,163167040,186,163166939,6,7.42378,5.36218,4.3972,"NA_peak_18814"
"18815","chr4",163332603,163332950,348,163332675,5,5.91413,4.53164,3.05609,"NA_peak_18815"
"18816","chr4",163494416,163495193,778,163494638,17,18.24032,10.21329,14.5133,"NA_peak_18816"
"18817","chr4",164383343,164383843,501,164383434,8,9.23571,6.39832,6.05926,"NA_peak_18817"
"18818","chr4",164945132,164945390,259,164945362,8,9.73785,6.63819,6.52439,"NA_peak_18818"
"18819","chr4",164956868,164957235,368,164956945,16,18.30425,10.47679,14.57437,"NA_peak_18819"
"18820","chr4",165073480,165073719,240,165073553,9,10.89846,7.24006,7.60032,"NA_peak_18820"
"18821","chr4",165112458,165113018,561,165112919,21,23.29185,12.09064,19.32406,"NA_peak_18821"
"18822","chr4",165207529,165207709,181,165207583,8,8.59369,6.06936,5.47071,"NA_peak_18822"
"18823","chr4",165327319,165327732,414,165327510,50,58.7892,20.93707,53.77584,"NA_peak_18823"
"18824","chr4",165378856,165379175,320,165379010,15,17.82235,10.38934,14.11681,"NA_peak_18824"
"18825","chr4",165476707,165476854,148,165476751,6,7.42378,5.36218,4.3972,"NA_peak_18825"
"18826","chr4",165994809,165994996,188,165994826,6,7.42378,5.36218,4.3972,"NA_peak_18826"
"18827","chr4",166435535,166435805,271,166435650,8,10.31466,6.89423,7.05653,"NA_peak_18827"
"18828","chr4",166580140,166580558,419,166580216,6,7.42378,5.36218,4.3972,"NA_peak_18828"
"18829","chr4",166657381,166657539,159,166657439,7,8.84383,6.12821,5.69667,"NA_peak_18829"
"18830","chr4",167428271,167428460,190,167428344,8,9.8058,6.66945,6.58635,"NA_peak_18830"
"18831","chr4",167939970,167940136,167,167940014,10,12.67949,8.11335,9.26447,"NA_peak_18831"
"18832","chr4",168257946,168258128,183,168258087,6,7.42378,5.36218,4.3972,"NA_peak_18832"
"18833","chr4",168496918,168497049,132,168496937,8,10.31466,6.89423,7.05653,"NA_peak_18833"
"18834","chr4",168556835,168556975,141,168556907,6,7.42378,5.36218,4.3972,"NA_peak_18834"
"18835","chr4",168619080,168619257,178,168619119,5,6.06117,4.59616,3.16979,"NA_peak_18835"
"18836","chr4",168641466,168641593,128,168641505,4,3.97021,3.44568,1.40144,"NA_peak_18836"
"18837","chr4",168781426,168781601,176,168781482,6,6.82749,5.09146,3.86565,"NA_peak_18837"
"18838","chr4",168816794,168817018,225,168816899,10,12.06176,7.82017,8.68452,"NA_peak_18838"
"18839","chr4",168832039,168832332,294,168832187,5,4.60689,3.86412,1.94252,"NA_peak_18839"
"18840","chr4",169009761,169009992,232,169009849,8,7.76844,5.61246,4.71405,"NA_peak_18840"
"18841","chr4",169010283,169010472,190,169010386,18,21.41627,11.80177,17.5359,"NA_peak_18841"
"18842","chr4",169225387,169225680,294,169225654,6,6.50345,4.93192,3.57108,"NA_peak_18842"
"18843","chr4",169270894,169271167,274,169271058,9,8.94722,6.21146,5.79192,"NA_peak_18843"
"18844","chr4",169407239,169407629,391,169407396,9,10.43673,7.0142,7.17067,"NA_peak_18844"
"18845","chr4",169612420,169612722,303,169612672,19,23.38414,12.67298,19.41276,"NA_peak_18845"
"18846","chr4",169620227,169620627,401,169620439,36,41.29361,17.15886,36.65997,"NA_peak_18846"
"18847","chr4",169660058,169660296,239,169660161,12,14.70662,9.07801,11.17006,"NA_peak_18847"
"18848","chr4",169757844,169758072,229,169757906,9,11.83097,7.66026,8.46924,"NA_peak_18848"
"18849","chr4",169969151,169969295,145,169969251,5,6.06117,4.59616,3.16979,"NA_peak_18849"
"18850","chr4",170026339,170026619,281,170026434,18,18.03382,9.82445,14.31721,"NA_peak_18850"
"18851","chr4",170027316,170027610,295,170027351,13,11.77262,7.26293,8.41664,"NA_peak_18851"
"18852","chr4",170089911,170090324,414,170090218,10,10.39866,6.94219,7.13433,"NA_peak_18852"
"18853","chr4",170259668,170259885,218,170259778,13,18.04141,10.62481,14.32473,"NA_peak_18853"
"18854","chr4",170991088,170991421,334,170991249,6,7.42378,5.36218,4.3972,"NA_peak_18854"
"18855","chr4",171813855,171814042,188,171813859,4,4.76469,3.83013,2.03329,"NA_peak_18855"
"18856","chr4",173334339,173334940,602,173334589,44,51.19092,19.38394,46.31293,"NA_peak_18856"
"18857","chr4",173370751,173371053,303,173370849,18,18.70513,10.22764,14.95433,"NA_peak_18857"
"18858","chr4",173449152,173449690,539,173449364,20,21.93064,11.5815,18.02654,"NA_peak_18858"
"18859","chr4",173530109,173530270,162,173530122,7,6.11903,4.709,3.22213,"NA_peak_18859"
"18860","chr4",173990970,173991117,148,173991004,6,7.42378,5.36218,4.3972,"NA_peak_18860"
"18861","chr4",174005567,174005742,176,174005712,8,10.31466,6.89423,7.05653,"NA_peak_18861"
"18862","chr4",174036739,174036870,132,174036785,6,7.42378,5.36218,4.3972,"NA_peak_18862"
